,x matrix,y matrix,lon,lat,lon grid,lat grid,tile,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
1401,11400,5400,-12.5,-22.5,-12.5,-22.5,00N060W,,,,0.07898832112550735,-0.07140233367681502,-0.11836311221122744,-0.07683008164167404,0.017531374469399452,0.16255496442317965,0.15513543784618378,0.033029362559318536,0.023785457015037537,-0.017228562384843826,0.02600160427391529,0.03882218524813652,0.06087745353579521,-0.08055723458528519,0.06104688718914985,-0.08423081785440445,-0.022330984473228455,-0.014068985357880592,0.11491792649030685,0.13654057681560516,0.05886489525437355,0.06077501922845841,0.08558148890733719,-0.01192786917090416,0.07895874232053758,-0.0238939318805933,-0.09104955941438676,-0.007977525703608991,0.039303712546825416,0.10339627414941788,0.11700809001922607,-0.10491684079170227,0.04984718188643456,0.11889931559562684,0.10377800464630127,0.05380142480134964,0.028428999707102776,-0.04162679985165596,-0.07558341324329376,-0.08448348939418793,-0.07000000029802322,-0.06175655499100685,0.0437806136906147,-0.004429269582033157,-0.03614844009280205,-0.05646228790283201,-0.029999999329447743,-0.09479115903377533,-0.046905919909477234,0.11611413955688475,-0.10159563273191452,-0.07150823622941971,-0.05286860093474388,-0.11249062418937683,0.21789713203907013,0.07548601925373077,-0.021290121600031853,0.038841698318719864,0.1803700029850006,0.1485692262649536,0.22245615720748896,0.20428451895713806,0.11254419386386873,0.13064925372600555,0.1599999964237213,0.20476198196411133,0.3199999928474426,0.25,0.1899999976158142,0.17000000178813934,0.25999999046325684,0.15000000596046448,0.20000000298023224,0.17000000178813934,0.09000000357627869,0.119999997317791,0.07999999821186066,0.15000000596046448,0.15000000596046448,0.239999994635582,0.15000000596046448,0.09000000357627869,0.05999999865889549,0.07000000029802322,0.12999999523162842,0.17000000178813934,0.12999999523162842,0.07000000029802322,0.07999999821186066,0.11999999731779099,0.23000000417232513,0.1899999976158142,0.18000000715255737
1402,12600,5400,-7.5,-22.5,-7.5,-22.5,00N060W,,,,0.08453457802534102,-0.06875977665185927,-0.11471962183713913,0.007401291746646166,0.03148331120610237,0.07280493527650833,0.1562371701002121,0.09507893025875093,-0.08829240500926971,0.03432854637503624,0.03236384689807892,0.012245938181877136,0.04018500074744225,-0.058106958866119385,0.13361915946006775,-0.04782278463244438,-0.013143554329872131,0.08854741603136063,0.101616732776165,0.054953351616859436,0.07469800114631653,0.10035116225481032,0.06982411444187164,0.023104196414351463,0.08522210270166397,0.002223260933533311,-0.09193755686283113,-0.08458347618579865,0.022952031344175342,0.040318187326192856,0.118610218167305,-0.12980875372886658,0.035404272377491,0.03962978348135948,0.12914107739925385,0.06527873128652573,0.024498192593455315,-0.09249966591596603,0.05173622444272041,-0.07789991050958632,-0.10999999940395357,-0.0389927439391613,0.03381859511137009,0.04285107180476189,-0.02225582487881184,-0.1177087128162384,-0.059999998658895486,-0.08461122959852219,-0.033499561250209815,0.056227464228868484,-0.06533493846654892,-0.06780759990215303,-0.028592882677912712,-0.002430953085422516,0.11294837296009065,0.05065407603979112,-0.06812300533056259,0.07241691648960114,0.2073739767074585,0.19485703110694885,0.22916217148303986,0.1861051619052887,0.1050635576248169,0.10172988474369048,0.14000000059604645,0.15598928928375244,,0.3499999940395355,0.1599999964237213,0.1899999976158142,0.23000000417232516,0.1599999964237213,0.20999999344348907,0.18000000715255735,0.17000000178813934,0.119999997317791,0.07999999821186066,0.15000000596046448,0.1899999976158142,0.1899999976158142,0.14000000059604645,0.10000000149011612,0.07000000029802322,0.09000000357627869,0.17000000178813934,0.12999999523162842,0.07999999821186066,0.05999999865889549,0.05999999865889549,0.14000000059604645,0.20000000298023224,0.20999999344348907,0.17000000178813934
1403,13800,5400,-2.5,-22.5,-2.5,-22.5,00N060W,,,,0.11035533994436264,-0.08272675424814224,-0.11506197601556778,-0.0969412997364998,-0.03932831436395645,0.15838859975337982,,0.13741335272789,-0.03074719570577145,0.015784882009029392,0.04183848202228546,0.03968795388936997,0.11704683303833008,-0.09866882115602492,0.176998570561409,-0.09540362656116486,-0.03633707389235497,0.0066667236387729645,0.09447826445102693,0.06467358767986298,0.0662614107131958,0.07832359522581099,0.08920662105083466,0.014964445494115353,0.15698865056037906,-0.06119520217180253,-0.10960549116134644,-0.08768467605113983,0.026646405458450317,0.014693728648126125,0.06950649619102478,-0.08581341803073883,0.04308571666479112,0.1348830759525299,0.12575051188468933,-0.008631530217826366,0.07348144054412843,-0.09432587027549744,-0.05738601833581925,-0.109361432492733,-0.10999999940395357,-0.050936248153448105,-0.014766506850719454,0.019928935915231705,-0.033149801194667816,-0.0570330023765564,-0.03999999910593033,-0.115672305226326,-0.03258015587925911,0.06006783619523048,-0.06688222289085388,-0.10576045513153076,-0.04377501830458641,-0.04396291449666023,0.08226358145475388,0.06405273079872131,-0.0336201936006546,0.06317729502916336,0.18418580293655398,0.24360448122024536,0.1908937394618988,0.15989665687084198,0.07460560649633408,0.05014166235923767,0.14000000059604645,0.1779363602399826,0.4600000083446503,0.3499999940395355,0.239999994635582,0.1899999976158142,0.2199999988079071,0.1899999976158142,0.18000000715255735,0.15000000596046448,0.07999999821186066,0.10000000149011612,0.029999999329447743,0.14000000059604645,0.25999999046325684,0.2899999916553497,0.12999999523162842,0.09000000357627869,0.09000000357627869,0.07000000029802322,0.14000000059604645,0.14000000059604645,0.10000000149011612,0.05999999865889549,0.09000000357627869,0.09000000357627869,0.1899999976158142,0.2800000011920929,0.20000000298023224
1404,15000,5400,2.5,-22.5,2.5,-22.5,00N060W,,,,0.14753711223602295,-0.10121487826108932,-0.14657588303089142,-0.04514733329415322,-0.020238159224390984,0.034072931855916984,0.09505031257867813,,-0.014035694301128387,0.04815531522035599,0.046323757618665695,0.01396252866834402,0.011052221059799194,-0.09638788551092148,0.16067622601985931,-0.07432708889245987,-0.0013893023133277893,0.07657928764820099,0.09881296753883362,0.21266970038414001,0.0493495874106884,0.015962010249495506,0.1322111040353775,-0.048085324466228485,0.06677179038524628,-0.04121192172169685,-0.11012716591358183,-0.14211826026439667,-0.013124223798513412,-0.15249881148338318,0.14941860735416412,-0.15461818873882294,-0.049425795674324036,0.15274100005626678,0.04827961325645447,0.0008547335746698081,-0.0008473247289657593,-0.1112111434340477,-0.02502517588436604,-0.12428659945726395,-0.07999999821186066,-0.0493679903447628,0.01917634904384613,0.003001321805641055,-0.02162056788802147,-0.048521097749471664,-0.07000000029802322,-0.07586152851581572,-0.06152774393558502,0.0041083008982241145,-0.07842294871807097,-0.09201353043317796,-0.0512695275247097,-0.022949574515223503,0.09655284136533736,0.09451897442340852,-0.06222448870539665,0.04557516425848007,0.4060807228088379,0.2117249965667725,0.20880180597305292,0.18166828155517573,0.10909373313188553,0.04286634549498558,0.119999997317791,0.2067875862121582,0.3199999928474426,0.3499999940395355,0.25999999046325684,0.2199999988079071,0.20000000298023224,0.119999997317791,0.15000000596046448,0.17000000178813934,0.12999999523162842,0.059999998658895486,0.05000000074505806,0.18000000715255735,0.15000000596046448,0.239999994635582,0.17000000178813934,0.10999999940395355,0.07000000029802322,0.14000000059604645,0.15000000596046448,0.18000000715255737,0.07000000029802322,0.09000000357627869,0.05000000074505806,0.10999999940395355,0.2199999988079071,0.23000000417232513,0.14000000059604645
1405,16200,5400,7.5,-22.5,7.5,-22.5,00N060W,,,,0.13598619401454926,-0.13462136685848236,-0.15413959324359894,-0.1024729534983635,-0.031101146712899205,0.009153289720416069,-0.017527183517813686,-0.05686918273568154,0.016122877597808838,0.021976498886942863,0.0550704300403595,0.045984093099832535,0.04451703280210495,-0.08195506036281586,0.048656139522790916,-0.11589471995830535,-0.07624069601297379,0.005760237574577332,0.05732021480798721,0.247828871011734,-0.007291042711585759,0.04709063470363617,0.08404309302568436,-0.07616189867258072,0.03708092868328095,-0.10289113223552704,-0.1229780614376068,-0.08320588618516922,-0.003273519221693277,-0.03070633858442306,0.05574643611907959,-0.14385373890399933,0.04394999146461487,0.14617297053337094,0.1079019457101822,0.02088204957544804,0.06592323631048203,-0.10718875378370284,-0.08862987905740738,-0.1491609811782837,-0.12999999523162842,-0.033707693219184875,-0.004392936360090971,0.15193761885166168,0.0048431321047246465,-0.08564663678407669,-0.03999999910593033,-0.049651216715574265,0.016600381582975388,-0.004489374812692404,-0.0709894672036171,-0.0783541277050972,-0.07637650519609451,0.001231551985256374,0.09176863729953766,0.21813105046749115,-0.09277714043855667,0.09909512102603912,0.2105235606431961,0.1902118772268296,0.18249927461147308,0.17531149089336395,0.06446248292922974,0.07805823534727098,0.119999997317791,0.12579242885112762,0.3499999940395355,0.2700000107288361,0.20499999821186066,0.20999999344348907,0.18000000715255735,0.2400000095367432,0.20000000298023224,0.17000000178813934,0.12999999523162842,0.09000000357627869,0.05000000074505806,0.18000000715255735,0.14000000059604645,0.20999999344348907,0.12999999523162842,0.09000000357627869,0.14000000059604645,0.12999999523162842,0.1599999964237213,0.17000000178813934,0.07999999821186066,0.05999999865889549,0.07000000029802322,0.10999999940395355,0.18000000715255737,0.25,0.12999999523162842
1406,17400,5400,12.5,-22.5,12.5,-22.5,00N060W,,,,0.049222931265830994,-0.12026166915893555,-0.1527814120054245,-0.11720777302980424,-0.051305629312992096,0.022629095241427408,0.11492644250392915,-0.015127161517739298,0.008098308928310871,0.07410921156406403,0.05070750042796135,0.08779008686542511,0.03285675123333931,-0.026879623532295227,0.04099338129162789,-0.04137389734387399,-0.04656972736120224,0.02500385977327824,0.1579975038766861,0.1362219899892807,0.017979901283979416,0.06605883687734604,0.10330843925476074,0.08843893557786943,0.013852028176188469,-0.08482062071561812,-0.12550784647464752,-0.03559090942144394,-0.025648649781942368,0.0528278686106205,0.01350056193768978,-0.1539851576089859,0.12338230758905412,0.13565488159656525,0.1588122546672821,-0.02627107873558998,0.0048165759071707726,-0.11366339772939682,-0.08707310259342194,-0.17150230705738068,-0.1599999964237213,-0.0861692875623703,-0.014353724196553232,0.012620684690773487,-0.08100230246782303,-0.06829985231161118,0.0,-0.07096807658672333,-0.061890475451946265,-0.024014459922909737,-0.10398449003696444,-0.12743239104747772,-0.1148357093334198,-0.04648751765489578,0.13142214715480804,0.057714752852916724,-0.03922844305634498,0.09394918382167816,0.22478358447551727,0.12788768112659454,0.21296265721321106,0.18469676375389105,0.08300278335809708,0.055899571627378464,0.07999999821186066,0.2228526771068573,0.33000001311302185,0.239999994635582,0.17000000178813934,0.1599999964237213,0.239999994635582,0.1899999976158142,0.20999999344348907,0.15000000596046448,0.07999999821186066,0.029999999329447743,0.029999999329447743,0.10000000149011612,0.15000000596046448,0.239999994635582,0.119999997317791,0.07999999821186066,0.07000000029802322,0.12999999523162842,0.14000000059604645,0.10000000149011612,0.05000000074505806,0.05000000074505806,0.019999999552965164,0.15000000596046448,0.23000000417232513,0.25,0.1599999964237213
1407,18781,5271,18.254167292728965,-21.958333509000006,17.5,-22.5,00N060W,,,,0.07156919687986374,-0.08084338903427124,-0.14766570925712585,-0.07697130739688872,-0.0040805023163557035,0.033310730010271065,0.11099331825971603,-0.026068245992064483,-0.017559979110956192,0.056467916816473014,0.08170754462480545,0.10149002820253372,0.05525907129049301,-0.03749331459403038,0.006813213229179382,-0.05991098657250405,-0.017406253144145012,-0.004829615354537964,0.10865208506584167,0.12986823916435242,0.013272684998810293,0.14512300491333008,,0.058590918779373176,0.015269792638719082,-0.10727404803037643,-0.16176816821098328,-0.046078380197286606,0.009413526393473148,0.041290141642093665,0.05123339593410492,-0.10143731534481047,0.05910753086209297,0.14855197072029114,0.21299980580806727,-0.009183056652545929,-0.040477670729160316,-0.12373996526002885,-0.11111609637737274,-0.11754118651151654,-0.119999997317791,-0.04044101387262344,0.03428145870566368,0.027499029412865642,0.006238851230591536,-0.04960499703884125,-0.009999999776482582,-0.027364518493413925,-0.005069986451417208,-0.02933169715106488,-0.0819396898150444,-0.11240580677986144,-0.10465747117996216,-0.037316761910915375,0.05564643442630768,-0.026207063347101208,-0.0281553715467453,0.18557383120059967,0.2541055977344513,0.17785470187664032,0.21368750929832456,0.1941437721252441,0.0959027260541916,0.04816311970353127,0.07999999821186066,0.2312117964029312,0.239999994635582,0.25,0.2300000041723252,0.18000000715255735,0.2199999988079071,0.20999999344348907,0.2199999988079071,0.1599999964237213,0.10000000149011612,0.029999999329447743,0.05000000074505806,0.1599999964237213,0.18000000715255735,0.18000000715255735,0.119999997317791,0.07999999821186066,0.12999999523162842,0.12999999523162842,0.17000000178813934,0.12999999523162842,0.07999999821186066,0.05000000074505806,0.05000000074505806,0.11999999731779099,0.2199999988079071,0.23000000417232513,0.20000000298023224
1408,19800,5400,22.500000660030537,-22.4958335133,22.5,-22.5,00N060W,,,,0.12393596023321153,-0.05151936411857605,-0.13425873219966888,-0.06767089664936066,0.005367948208004236,0.04743644222617149,0.10605637729167937,-0.02549953013658524,-0.02110086753964424,0.043115802109241486,0.11330865323543547,0.059941109269857414,0.08110485225915909,-0.012049938552081585,0.0510428361594677,-0.0906374529004097,-0.01509871054440737,0.011835758574306965,0.11628254503011705,0.14772473275661469,0.03418578952550888,0.056043591350317,,0.09966375678777696,0.002460807794705033,-0.08082911372184752,-0.1618603616952896,-0.05378125607967377,-8.089601760730146e-05,0.02217030897736549,0.12328783422708513,-0.06639464199542999,0.10662971436977386,0.19174432754516602,0.20732276141643524,0.03234777227044105,-0.02021508105099201,-0.08753959089517592,-0.09382588416337967,-0.1208699643611908,-0.10999999940395357,-0.044440604746341705,0.05796434730291367,0.04978179931640625,-0.03488053753972053,-0.09923142939805983,0.0,0.013030010275542736,0.014956544153392315,-0.026142481714487083,-0.07324796915054321,-0.09577297419309616,-0.08693858981132507,-0.025263754650950432,0.054757844656705856,0.0005462772096507251,-0.032861314713954926,0.13468194007873535,0.3071884214878082,0.2046213299036026,0.22365286946296686,0.17198854684829712,0.11035096645355223,0.08530660718679428,0.10000000149011612,0.2773093283176422,0.2800000011920929,0.2800000011920929,0.1899999976158142,0.15000000596046448,0.25,0.239999994635582,0.25999999046325684,0.1899999976158142,0.10000000149011612,0.09000000357627869,0.05000000074505806,0.1899999976158142,0.1899999976158142,0.2199999988079071,0.15000000596046448,0.10000000149011612,0.09000000357627869,0.15000000596046448,0.1899999976158142,0.10999999940395355,0.09000000357627869,0.05999999865889549,0.07000000029802322,0.12999999523162842,0.18000000715255737,0.25999999046325684,0.11999999731779099
1409,21000,5322,27.50000070003239,-22.170833510700003,27.5,-22.5,00N060W,,,,0.05707492306828499,-0.08386388421058655,-0.12328685075044632,-0.12521186470985413,0.007695808075368404,0.024923836812376976,0.07511548697948456,0.01297552976757288,-0.01461927965283394,0.009370754472911358,0.13836459815502167,0.08681623637676239,0.05421710014343262,-0.05242603272199632,0.007810752838850019,-0.10388593375682832,-0.0590858981013298,0.029651965945959088,0.10556138306856157,0.1609027236700058,0.2566484510898589,0.04430226981639862,0.2043641805648804,0.05692219734191895,0.0561995841562748,-0.11286769062280655,-0.1538437455892563,-0.055720023810863495,0.016078198328614242,0.02081103250384331,0.08161764591932298,-0.05849652737379074,0.055164728313684464,0.14262811839580536,0.23643869161605835,0.08420161157846451,-0.021583404392004013,-0.10242567211389544,-0.09783935546875,-0.14658582210540771,-0.10999999940395357,-0.02956917881965637,0.03564094007015228,0.0855795368552208,-0.06213420629501343,-0.025403378531336784,-0.05000000074505806,0.07600558549165726,0.023303836584091187,-0.04365795105695725,-0.07394971698522568,-0.11379771679639815,-0.11153452843427658,0.020559586584568024,0.08414905518293381,0.02447129040956497,-0.0009317543590441346,0.09756804257631302,0.2502659559249878,0.18277598917484286,0.2541487514972687,0.17216715216636658,0.10760809481143953,0.08736656606197357,0.119999997317791,0.23968809843063354,0.2899999916553497,0.3199999928474426,0.25999999046325684,0.17000000178813934,0.23000000417232516,0.30000001192092896,0.2700000107288361,0.1899999976158142,0.09000000357627869,0.07000000029802322,1.1799999475479126,0.12999999523162842,0.1899999976158142,0.2899999916553497,0.10000000149011612,0.07000000029802322,0.1899999976158142,0.1599999964237213,0.20000000298023224,0.12999999523162842,0.07000000029802322,0.07000000029802322,0.09000000357627869,0.17000000178813934,0.1899999976158142,0.25,0.12999999523162842
1410,22218,5399,32.575000740634266,-22.491666846599998,32.5,-22.5,00N060W,,,,0.05444108322262764,-0.047812346369028084,-0.10294897109270096,-0.11738008260726927,0.02772105671465397,0.04659685865044594,0.10037706792354584,-0.10429826378822328,0.00916262436658144,0.023360442370176315,0.11138176172971724,0.09716761857271193,0.09378614276647568,-0.02513718418776989,-0.0017623194726184013,-0.07834766060113907,-0.059622470289468765,-0.014181616716086863,0.0979662910103798,0.13410818576812744,0.12507008016109467,0.0029877806082367893,0.09428901225328444,0.15609952807426453,0.0355987548828125,-0.059098441153764725,-0.10216809064149857,-0.07102292031049727,0.0368967242538929,0.07355695962905884,0.07668961584568024,-0.2161758691072464,0.007913653738796711,0.10716570913791656,0.2034831941127777,0.1378672420978546,0.04344191774725914,-0.10183756053447723,-0.07962572574615479,-0.11784814298152925,-0.10000000149011612,-0.04626680910587312,0.022278862074017525,0.08314595371484756,-0.020006630569696426,-0.04831680655479431,-0.029999999329447743,0.05308631062507629,0.029836807399988174,-0.0407978929579258,-0.06958900392055511,-0.08579675853252411,-0.0858028456568718,-0.006805688608437777,0.05362568795681,0.0014970190823078153,-0.04314695298671722,0.0416964627802372,0.2767563760280609,0.1899124383926392,0.27990877628326416,0.17387914657592773,0.10835492610931396,0.061274286359548576,0.119999997317791,0.2443353831768036,0.3100000023841858,0.25,0.18000000715255735,0.1599999964237213,0.3400000035762787,0.2899999916553497,0.2700000107288361,0.18000000715255735,0.10000000149011612,0.10999999940395357,0.10000000149011612,0.1899999976158142,0.17000000178813934,0.18000000715255735,0.14000000059604645,0.07999999821186066,0.14000000059604645,0.15000000596046448,0.20000000298023224,0.11999999731779099,0.09000000357627869,0.05999999865889549,0.07000000029802322,0.18000000715255737,0.2199999988079071,0.2800000011920929,0.17000000178813934
